,Game,Date,T_Rank,B_Rank,T_WL,B_WL,WL_Diff,Rank_Diff,Inning_Pair_ID,Inning,Score,T_Mean_BA,B_Mean_BA,T_Mean_SLG,B_Mean_SLG,T_Mean_OPS,B_Mean_OPS,T_Mean_OPS_Plus,B_Mean_OPS_Plus,T_WHIP,B_WHIP,T_ERA,B_ERA,T_ERA_Plus,B_ERA_Plus,T_State_Out_Combos,B_State_Out_Combos,T_Runs,B_Runs,Run_Diff,Double_Binary_T,Double_Binary_B,Single_Binary_T,Single_Binary_B,F_S_Binary_T,F_S_Binary_B,Triple_Binary_T,Triple_Binary_B,Discrepancy
0,Tampa Bay Rays/Chicago White Sox,2021-06-16,23.0,28.0,0.617,0.568,0.04900000000000005,5.0,1730,3,0-0,0.234,0.24075,0.404,0.39,0.7003333333333334,0.70025,92.66666666666669,88.75,1.198,1.176,4.21,4.29,90.0,99.0,"['0-0', '0-1', '0-2']","['0-0', '1-0', '1-1', '1-2']",0,0,0,0,0,0,1,0,0,0,0,0
0,Tampa Bay Rays/Chicago White Sox,2021-06-16,23.0,28.0,0.617,0.568,0.04900000000000005,5.0,1731,4,0-0,0.257,0.24228571428571424,0.48,0.4044285714285714,0.82375,0.727,127.75,96.85714285714286,1.198,1.176,4.21,4.29,124.0,75.0,"['0-0', '0-1', '2-1', '2-2']","['0-0', '1-0', '0-0', '1-0', '1-1', '6-1', '1-1']",0,4,-4,0,0,0,1,0,0,0,0,1
0,Tampa Bay Rays/Chicago White Sox,2021-06-16,23.0,28.0,0.617,0.568,0.04900000000000005,5.0,1732,5,0-4,0.25357142857142856,0.25557142857142856,0.43157142857142855,0.435,0.7564285714285715,0.76,109.42857142857143,104.14285714285714,1.1980000000000002,1.176,4.21,4.29,136.0,82.0,"['0-0', '1-0', '6-0', '6-1', '2-1', '3-1', '3-2']","['0-0', '2-0', '2-0', '2-0', '4-1', '4-2', '1-2']",2,3,-1,0,1,1,0,0,0,0,0,1
0,Tampa Bay Rays/Chicago White Sox,2021-06-16,23.0,28.0,0.617,0.568,0.04900000000000005,5.0,1733,6,2-7,0.26175000000000004,0.2396666666666667,0.43725,0.37333333333333335,0.77925,0.6813333333333333,114.75,85.33333333333333,1.198,1.176,4.21,4.29,106.0,104.0,"['0-0', '0-1', '0-2', '0-2']","['0-0', '0-1', '0-2']",1,0,1,0,0,0,0,0,0,0,0,1
0,Tampa Bay Rays/Chicago White Sox,2021-06-16,23.0,28.0,0.617,0.568,0.04900000000000005,5.0,1734,7,3-7,0.2458,0.25225,0.4404,0.45075,0.7574,0.7839999999999999,109.6,111.5,1.198,1.3345,3.56,4.6549999999999985,136.0,119.0,"['0-0', '0-1', '1-1', '0-1', '0-2']","['0-0', '0-1', '1-1', '1-2']",2,0,2,0,0,0,0,0,0,0,0,1
0,Tampa Bay Rays/Chicago White Sox,2021-06-16,23.0,28.0,0.617,0.568,0.04900000000000005,5.0,1735,8,5-7,0.2518333333333333,0.23066666666666666,0.4213333333333333,0.3753333333333333,0.7399999999999999,0.6900000000000001,103.16666666666669,85.33333333333333,1.3066666666666669,1.19,3.4966666666666666,3.14,98.0,77.0,"['0-0', '1-0', '5-0', '1-1', '1-2', '2-2']","['0-0', '0-1', '0-2']",2,0,2,0,0,1,0,0,0,0,0,1
0,Tampa Bay Rays/Chicago White Sox,2021-06-16,23.0,28.0,0.617,0.568,0.04900000000000005,5.0,1736,9,7-7,0.2435,0.25049999999999994,0.4605,0.4065,0.78075,0.71575,116.5,92.75,1.49,1.065,4.19,2.99,106.0,93.0,"['0-0', '0-1', '2-1', '2-2']","['0-0', '2-0', '2-1', '4-2']",0,0,0,0,1,0,0,0,0,0,0,0
0,Tampa Bay Rays/Chicago White Sox,2021-06-16,23.0,28.0,0.617,0.568,0.04900000000000005,5.0,1737,10,7-7,0.2355,0.265,0.39425,0.483,0.703,0.8360000000000001,94.75,127.0,1.385,1.483,3.88,4.15,89.0,119.0,"['2-0', '2-1', '2-2', '4-2']","['2-0', '4-1']",0,1,-1,1,1,0,0,0,0,0,0,1
0,Minnesota Twins/Texas Rangers,2021-06-18,10.0,19.0,0.436,0.3720000000000001,0.06399999999999995,9.0,1738,1,0-0,0.2541428571428571,0.2355714285714285,0.4272857142857144,0.3985714285714286,0.7524285714285713,0.7067142857142857,105.14285714285714,90.28571428571428,1.3159999999999998,1.2209999999999999,4.509999999999999,4.04,99.0,51.0,"['0-0', '1-0', '3-0', '7-0', '7-0', '5-1', '3-1']","['0-0', '1-0', '1-1', '1-2', '3-2', '3-2', '3-2']",3,2,1,0,0,1,1,1,0,0,0,1
0,Minnesota Twins/Texas Rangers,2021-06-18,10.0,19.0,0.436,0.3720000000000001,0.06399999999999995,9.0,1739,2,3-2,0.276,0.253,0.407,0.3868,0.7322500000000001,0.6950000000000001,100.0,88.2,1.3159999999999998,1.2209999999999999,4.51,4.04,111.0,95.0,"['0-0', '0-1', '1-1', '1-2']","['0-0', '0-1', '0-2', '1-2', '3-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Minnesota Twins/Texas Rangers,2021-06-18,10.0,19.0,0.436,0.3720000000000001,0.06399999999999995,9.0,1740,3,3-2,0.2443333333333333,0.23666666666666664,0.439,0.4273333333333333,0.7680000000000001,0.7483333333333334,108.33333333333331,98.33333333333331,1.3159999999999998,1.2209999999999999,4.51,4.04,103.0,89.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Minnesota Twins/Texas Rangers,2021-06-18,10.0,19.0,0.436,0.3720000000000001,0.06399999999999995,9.0,1741,4,3-2,0.245,0.2406666666666667,0.4005,0.37116666666666653,0.6960000000000001,0.6701666666666667,91.25,82.0,1.3159999999999998,1.2209999999999999,4.51,4.04,91.0,95.0,"['0-0', '0-1', '2-1', '5-1']","['0-0', '1-0', '5-0', '2-1', '2-2', '5-2']",0,1,-1,0,0,0,1,0,0,0,0,1
0,Minnesota Twins/Texas Rangers,2021-06-18,10.0,19.0,0.436,0.3720000000000001,0.06399999999999995,9.0,1742,5,3-3,0.27125,0.23666666666666664,0.4317500000000001,0.4273333333333333,0.775,0.7483333333333334,111.25,98.33333333333331,1.3159999999999998,1.2209999999999999,4.51,4.04,133.0,89.0,"['0-0', '0-1', '0-2', '0-2']","['0-0', '0-1', '0-2']",1,0,1,0,0,0,0,0,0,0,0,1
0,Minnesota Twins/Texas Rangers,2021-06-18,10.0,19.0,0.436,0.3720000000000001,0.06399999999999995,9.0,1743,6,4-3,0.2313333333333333,0.228,0.4213333333333333,0.3373333333333333,0.7223333333333333,0.6216666666666667,97.0,68.66666666666667,1.3330000000000002,1.2209999999999999,3.74,4.04,99.0,67.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Minnesota Twins/Texas Rangers,2021-06-18,10.0,19.0,0.436,0.3720000000000001,0.06399999999999995,9.0,1744,7,4-3,0.2756666666666667,0.2438,0.39233333333333337,0.416,0.715,0.7358,96.33333333333331,98.4,1.3619999999999999,1.072,5.36,3.58,112.0,91.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2', '0-2', '1-2']",0,1,-1,0,0,0,0,0,0,0,0,1
0,Minnesota Twins/Texas Rangers,2021-06-18,10.0,19.0,0.436,0.3720000000000001,0.06399999999999995,9.0,1745,8,4-4,0.2525,0.2256666666666667,0.442,0.36566666666666653,0.772,0.6496666666666667,109.0,73.33333333333333,1.5319999999999998,1.15,4.66,3.15,103.0,80.0,"['0-0', '0-1', '0-2', '1-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Minnesota Twins/Texas Rangers,2021-06-18,10.0,19.0,0.436,0.3720000000000001,0.06399999999999995,9.0,1746,9,4-4,0.245,0.2433333333333333,0.4005,0.36733333333333335,0.6960000000000001,0.6743333333333333,91.25,83.66666666666667,1.28,1.27,4.11,4.02,91.0,110.0,"['0-0', '1-0', '0-2', '2-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,1,0,0,0,0,0,0
0,Minnesota Twins/Texas Rangers,2021-06-18,10.0,19.0,0.436,0.3720000000000001,0.06399999999999995,9.0,1747,10,4-4,0.25325,0.225,0.419875,0.4032,0.742,0.7023999999999999,102.75,88.2,1.406,1.2930000000000001,4.5025,4.55,86.0,51.0,"['2-0', '4-0', '5-0', '6-1', '7-1', '7-2', '7-2', '7-2']","['2-0', '4-1', '1-1', '3-1', '5-2']",3,1,2,1,1,0,0,0,0,1,0,1
0,Milwaukee Brewers/Colorado Rockies,2021-06-18,5.0,13.0,0.615,0.473,0.14200000000000002,8.0,1748,1,0-0,0.254,0.26383333333333336,0.4246666666666667,0.4450000000000001,0.7743333333333333,0.7735,110.0,92.83333333333331,1.396,1.101,4.76,3.32,132.0,89.0,"['0-0', '1-0', '0-2']","['0-0', '0-1', '0-2', '1-2', '5-2', '6-2']",0,0,0,0,0,1,0,0,0,0,0,0
0,Milwaukee Brewers/Colorado Rockies,2021-06-18,5.0,13.0,0.615,0.473,0.14200000000000002,8.0,1749,2,0-0,0.26666666666666666,0.2277142857142857,0.4256666666666665,0.3748571428571429,0.762,0.6558571428571429,106.66666666666669,66.71428571428571,1.396,1.101,4.76,3.32,110.0,114.0,"['0-0', '0-1', '0-2']","['0-0', '1-0', '1-1', '1-2', '5-2', '3-2', '7-2']",0,1,-1,0,0,0,1,0,0,0,0,1
0,Milwaukee Brewers/Colorado Rockies,2021-06-18,5.0,13.0,0.615,0.473,0.14200000000000002,8.0,1750,3,0-1,0.225,0.25933333333333336,0.3365,0.4773333333333333,0.63325,0.8059999999999999,70.0,105.0,1.396,1.101,4.76,3.32,97.0,114.0,"['0-0', '0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",1,0,1,0,0,0,0,0,0,0,0,1
0,Milwaukee Brewers/Colorado Rockies,2021-06-18,5.0,13.0,0.615,0.473,0.14200000000000002,8.0,1751,4,1-1,0.2595,0.17033333333333334,0.4285,0.29066666666666663,0.7765000000000001,0.511,110.75,28.66666666666667,1.396,1.101,4.76,3.32,105.0,-61.0,"['0-0', '0-1', '1-1', '5-1']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Milwaukee Brewers/Colorado Rockies,2021-06-18,5.0,13.0,0.615,0.473,0.14200000000000002,8.0,1752,5,1-1,0.2374285714285714,0.26666666666666666,0.3815714285714286,0.4516666666666666,0.7007142857142857,0.7799999999999999,89.0,97.0,1.3959999999999997,1.101,4.759999999999999,3.32,132.0,114.0,"['0-0', '1-0', '5-0', '2-0', '2-1', '4-2', '1-2']","['0-0', '2-0', '3-0', '6-1', '2-2', '3-2']",3,1,2,1,1,1,0,0,1,0,0,1
0,Milwaukee Brewers/Colorado Rockies,2021-06-18,5.0,13.0,0.615,0.473,0.14200000000000002,8.0,1753,6,4-2,0.26666666666666666,0.255,0.4256666666666665,0.3993333333333333,0.762,0.7136666666666667,106.66666666666669,79.66666666666667,1.396,1.1535,4.76,3.3800000000000003,110.0,114.0,"['0-0', '0-1', '0-2']","['0-0', '2-0', '2-1', '2-1', '2-2', '2-2']",0,2,-2,0,1,0,0,0,0,0,0,1
0,Milwaukee Brewers/Colorado Rockies,2021-06-18,5.0,13.0,0.615,0.473,0.14200000000000002,8.0,1754,7,4-4,0.2395,0.2444,0.3805,0.4446,0.70925,0.7592000000000001,91.25,92.4,1.399,1.271,4.4849999999999985,3.5200000000000005,97.0,65.0,"['0-0', '1-0', '0-2', '1-2']","['0-0', '0-1', '1-1', '1-2', '2-2']",0,1,-1,0,0,1,0,0,0,0,0,1
0,Milwaukee Brewers/Colorado Rockies,2021-06-18,5.0,13.0,0.615,0.473,0.14200000000000002,8.0,1755,8,4-5,0.269,0.255,0.44166666666666665,0.38633333333333336,0.7809999999999999,0.6846666666666668,109.33333333333331,71.66666666666667,1.3576666666666668,1.329,3.9766666666666666,4.26,105.0,72.0,"['0-0', '0-1', '1-1']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Milwaukee Brewers/Colorado Rockies,2021-06-18,5.0,13.0,0.615,0.473,0.14200000000000002,8.0,1756,9,4-5,0.2395,0.2723333333333333,0.38425,0.4846666666666666,0.708375,0.8253333333333334,91.375,105.0,1.3019999999999998,0.856,3.96,2.28,79.0,89.0,"['0-0', '2-0', '2-0', '3-0', '5-1', '6-1', '7-1', '7-2']","['0-0', '0-1', '0-2']",1,0,1,1,0,0,0,1,0,0,0,1
0,Milwaukee Brewers/Colorado Rockies,2021-06-18,5.0,13.0,0.615,0.473,0.14200000000000002,8.0,1757,10,5-5,0.2763333333333333,0.261,0.43700000000000006,0.474,0.789,0.7959999999999999,114.0,114.0,1.328,1.109,4.05,2.09,105.0,114.0,"['2-0', '2-1', '2-2']",['2-0'],0,1,-1,1,1,0,0,0,0,0,0,1
0,Tampa Bay Rays/Seattle Mariners,2021-06-19,23.0,4.0,0.617,0.534,0.08299999999999996,19.0,1758,1,0-0,0.26233333333333336,0.265,0.4443333333333333,0.43,0.7979999999999999,0.77,121.66666666666669,112.66666666666669,1.173,1.2919999999999998,4.68,4.54,112.0,120.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Tampa Bay Rays/Seattle Mariners,2021-06-19,23.0,4.0,0.617,0.534,0.08299999999999996,19.0,1759,2,0-0,0.2411666666666667,0.22825,0.401,0.39725,0.7119999999999999,0.710375,97.5,95.375,1.173,1.2919999999999998,4.68,4.54,98.0,124.0,"['0-0', '1-0', '1-1', '2-1', '5-1', '1-2']","['0-0', '2-0', '5-0', '3-0', '7-0', '7-1', '7-2', '0-2']",2,5,-3,0,1,1,0,0,1,0,0,1
0,Tampa Bay Rays/Seattle Mariners,2021-06-19,23.0,4.0,0.617,0.534,0.08299999999999996,19.0,1760,3,2-5,0.26233333333333336,0.24475,0.4443333333333333,0.41825,0.7979999999999999,0.73925,121.66666666666669,102.0,1.173,1.2919999999999998,4.68,4.54,112.0,78.0,"['0-0', '0-1', '0-2']","['0-0', '1-0', '1-1', '1-2']",0,0,0,0,0,0,1,0,0,0,0,0
0,Tampa Bay Rays/Seattle Mariners,2021-06-19,23.0,4.0,0.617,0.534,0.08299999999999996,19.0,1761,4,2-5,0.249,0.2165,0.39575,0.36625,0.7164999999999999,0.67525,99.25,87.75,1.173,1.2919999999999998,4.68,4.54,77.0,94.0,"['0-0', '0-1', '0-2', '1-2']","['0-0', '2-0', '4-1', '1-2']",0,0,0,0,1,0,0,0,0,0,0,0
0,Tampa Bay Rays/Seattle Mariners,2021-06-19,23.0,4.0,0.617,0.534,0.08299999999999996,19.0,1762,5,2-5,0.24175,0.2484,0.43700000000000006,0.4308,0.75825,0.7552,110.25,106.4,1.173,1.2919999999999998,4.68,4.54,117.0,78.0,"['0-0', '0-0', '0-1', '0-2']","['0-0', '0-1', '1-1', '3-1', '5-2']",1,0,1,0,0,0,0,0,0,0,0,1
0,Tampa Bay Rays/Seattle Mariners,2021-06-19,23.0,4.0,0.617,0.534,0.08299999999999996,19.0,1763,6,3-5,0.2534,0.2053333333333333,0.3982,0.36566666666666653,0.7266,0.6679999999999999,101.8,85.66666666666667,1.2486000000000002,1.2919999999999998,4.539999999999999,4.54,77.0,82.0,"['0-0', '0-1', '0-2', '0-2', '1-2']","['0-0', '0-1', '0-2']",1,0,1,0,0,0,0,0,0,0,0,1
0,Tampa Bay Rays/Seattle Mariners,2021-06-19,23.0,4.0,0.617,0.534,0.08299999999999996,19.0,1764,7,4-5,0.2416666666666667,0.265,0.435,0.43,0.7479999999999999,0.77,108.0,112.66666666666669,1.245,1.2186666666666668,3.76,3.7466666666666666,136.0,120.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Tampa Bay Rays/Seattle Mariners,2021-06-19,23.0,4.0,0.617,0.534,0.08299999999999996,19.0,1765,8,4-5,0.25733333333333336,0.2323333333333333,0.446,0.4106666666666667,0.7919999999999999,0.7210000000000001,117.66666666666669,96.0,1.2570000000000001,1.182,4.67,3.35,124.0,78.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Tampa Bay Rays/Seattle Mariners,2021-06-19,23.0,4.0,0.617,0.534,0.08299999999999996,19.0,1766,9,4-5,0.233,0.19399999999999998,0.42725,0.3614,0.7357499999999999,0.6542,103.0,82.2,1.328,1.348,4.15,4.84,90.0,94.0,"['0-0', '0-1', '0-2', '0-2']","['0-0', '0-1', '1-1', '2-1', '4-2']",1,0,1,0,0,0,0,0,0,0,0,1
0,Tampa Bay Rays/Seattle Mariners,2021-06-19,23.0,4.0,0.617,0.534,0.08299999999999996,19.0,1767,10,5-5,0.255,0.263,0.4446666666666667,0.48100000000000004,0.7816666666666667,0.8190000000000001,117.0,124.0,1.561,1.19,5.18,3.14,117.0,124.0,"['2-0', '2-1', '4-2']",['2-0'],0,1,-1,1,1,0,0,0,0,0,0,1
0,Detroit Tigers/Los Angeles Angels,2021-06-20,12.0,2.0,0.476,0.486,0.009999999999999952,10.0,1768,1,0-0,0.253,0.23600000000000002,0.4153333333333333,0.41600000000000004,0.7433333333333333,0.7319999999999999,102.33333333333331,97.33333333333331,1.308,1.192,4.72,4.23,102.0,87.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Detroit Tigers/Los Angeles Angels,2021-06-20,12.0,2.0,0.476,0.486,0.009999999999999952,10.0,1769,2,0-0,0.238,0.26220000000000004,0.3861666666666667,0.4232,0.6911666666666667,0.7467999999999999,87.5,101.2,1.308,1.192,4.72,4.23,75.0,81.0,"['0-0', '0-1', '1-1', '2-1', '5-1', '7-1']","['0-0', '0-1', '1-1', '3-1', '5-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Detroit Tigers/Los Angeles Angels,2021-06-20,12.0,2.0,0.476,0.486,0.009999999999999952,10.0,1770,3,0-0,0.2504,0.24725,0.4314,0.4025,0.7584,0.7217499999999999,104.8,95.0,1.308,1.192,4.72,4.23,145.0,87.0,"['0-0', '0-1', '0-2', '2-2', '1-2']","['0-0', '2-0', '5-0', '5-1']",1,0,1,0,1,0,0,0,0,0,0,1
0,Detroit Tigers/Los Angeles Angels,2021-06-20,12.0,2.0,0.476,0.486,0.009999999999999952,10.0,1771,4,1-0,0.2325,0.26220000000000004,0.371,0.4232,0.67,0.7467999999999999,82.25,101.2,1.308,1.192,4.72,4.23,75.0,81.0,"['0-0', '1-0', '1-1', '3-1']","['0-0', '0-1', '0-1', '1-1', '1-2']",0,1,-1,0,0,1,0,0,0,0,0,1
0,Detroit Tigers/Los Angeles Angels,2021-06-20,12.0,2.0,0.476,0.486,0.009999999999999952,10.0,1772,5,1-1,0.24600000000000002,0.2485,0.4178888888888889,0.4035,0.7346666666666666,0.7268333333333333,99.0,95.66666666666669,1.4533333333333334,1.192,4.724444444444446,4.23,90.0,126.0,"['0-0', '2-0', '2-1', '3-1', '7-1', '3-1', '6-1', '7-1', '7-2']","['0-0', '1-0', '2-0', '2-1', '0-1', '1-1']",2,2,0,1,1,0,1,0,0,0,0,0
0,Detroit Tigers/Los Angeles Angels,2021-06-20,12.0,2.0,0.476,0.486,0.009999999999999952,10.0,1773,6,3-3,0.2305,0.256,0.38375,0.408,0.6892499999999999,0.7200000000000001,88.0,95.0,1.494,1.47,5.81,3.98,101.0,81.0,"['0-0', '1-0', '1-1', '1-2']","['0-0', '1-0', '3-0', '4-2']",0,0,0,0,0,1,1,0,1,0,0,0
0,Detroit Tigers/Los Angeles Angels,2021-06-20,12.0,2.0,0.476,0.486,0.009999999999999952,10.0,1774,7,3-3,0.25125000000000003,0.25366666666666665,0.422,0.4083333333333334,0.7455,0.733,102.75,97.66666666666669,1.494,1.538,5.81,4.49,51.0,137.0,"['0-0', '2-0', '2-1', '2-2']","['0-0', '0-1', '0-2']",0,0,0,1,0,0,0,0,0,0,0,0
0,Detroit Tigers/Los Angeles Angels,2021-06-20,12.0,2.0,0.476,0.486,0.009999999999999952,10.0,1775,8,3-3,0.22166666666666668,0.26066666666666666,0.373,0.4556666666666666,0.6683333333333333,0.789,79.0,111.33333333333331,1.4040000000000001,1.4400000000000002,4.97,3.96,72.0,121.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Detroit Tigers/Los Angeles Angels,2021-06-20,12.0,2.0,0.476,0.486,0.009999999999999952,10.0,1776,9,3-3,0.253,0.2523333333333333,0.4153333333333333,0.378,0.7433333333333333,0.685,102.33333333333331,86.33333333333331,1.095,1.4400000000000002,3.08,3.96,102.0,81.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Detroit Tigers/Los Angeles Angels,2021-06-20,12.0,2.0,0.476,0.486,0.009999999999999952,10.0,1777,10,3-3,0.24311111111111114,0.24725,0.40477777777777774,0.4025,0.7203333333333334,0.7217499999999999,94.77777777777777,95.0,1.1289999999999998,1.242,2.99,3.97,104.0,87.0,"['2-0', '5-0', '6-0', '7-0', '5-0', '6-0', '6-1', '7-1', '7-2']","['2-0', '2-1', '2-2', '5-2']",2,0,2,1,1,0,0,0,0,0,0,1
0,Tampa Bay Rays/Seattle Mariners,2021-06-20,23.0,4.0,0.617,0.534,0.08299999999999996,19.0,1778,1,0-0,0.25566666666666665,0.25466666666666665,0.43799999999999994,0.4303333333333333,0.774,0.7600000000000001,114.33333333333331,110.0,1.268,1.28,4.07,3.44,136.0,112.0,"['0-0', '0-1', '1-1']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Tampa Bay Rays/Seattle Mariners,2021-06-20,23.0,4.0,0.617,0.534,0.08299999999999996,19.0,1779,2,0-0,0.261,0.2333333333333333,0.4676666666666667,0.3913333333333333,0.8116666666666666,0.7123333333333334,123.33333333333331,96.0,1.268,1.28,4.07,3.44,134.0,78.0,"['0-0', '0-1', '0-2']","['0-0', '1-0', '0-2']",0,0,0,0,0,0,1,0,0,0,0,0
0,Tampa Bay Rays/Seattle Mariners,2021-06-20,23.0,4.0,0.617,0.534,0.08299999999999996,19.0,1780,3,0-0,0.22633333333333336,0.23,0.4003333333333334,0.3856,0.6983333333333333,0.6980000000000001,92.66666666666669,93.4,1.268,1.28,4.07,3.44,82.0,124.0,"['0-0', '0-1', '0-2']","['0-0', '0-0', '0-1', '0-2', '2-2']",0,1,-1,0,0,0,0,0,0,0,0,1
0,Tampa Bay Rays/Seattle Mariners,2021-06-20,23.0,4.0,0.617,0.534,0.08299999999999996,19.0,1781,4,0-1,0.2565,0.246,0.45025,0.4226666666666667,0.7855,0.7486666666666667,116.75,107.33333333333331,1.268,1.28,4.07,3.44,124.0,90.0,"['0-0', '1-0', '1-1', '3-1']","['0-0', '0-1', '0-2']",0,0,0,0,0,1,0,0,0,0,0,0
0,Tampa Bay Rays/Seattle Mariners,2021-06-20,23.0,4.0,0.617,0.534,0.08299999999999996,19.0,1782,5,0-1,0.242,0.2152,0.4433333333333333,0.3588,0.7676666666666666,0.6574000000000001,112.0,81.8,1.268,1.28,4.07,3.44,90.0,82.0,"['0-0', '0-1', '0-2']","['0-0', '1-0', '2-0', '2-1', '2-2']",0,0,0,0,1,0,1,0,0,0,0,0
0,Tampa Bay Rays/Seattle Mariners,2021-06-20,23.0,4.0,0.617,0.534,0.08299999999999996,19.0,1783,6,0-1,0.24357142857142855,0.25466666666666665,0.4234285714285714,0.4303333333333333,0.745,0.7600000000000001,105.28571428571428,110.0,1.268,1.28,4.07,3.44,124.0,112.0,"['0-0', '1-0', '2-0', '4-1', '2-1', '2-2', '3-2']","['0-0', '0-1', '0-2']",1,0,1,1,0,1,0,0,0,0,0,1
0,Tampa Bay Rays/Seattle Mariners,2021-06-20,23.0,4.0,0.617,0.534,0.08299999999999996,19.0,1784,7,1-1,0.2406,0.2315,0.4234,0.38525,0.742,0.69875,104.8,92.5,1.3056,1.193,4.174,3.28,82.0,82.0,"['0-0', '0-1', '2-1', '2-1', '2-2']","['0-0', '0-0', '0-1', '0-2']",1,1,0,0,0,0,0,0,0,0,0,0
0,Tampa Bay Rays/Seattle Mariners,2021-06-20,23.0,4.0,0.617,0.534,0.08299999999999996,19.0,1785,8,2-2,0.25566666666666665,0.22033333333333333,0.43799999999999994,0.36000000000000004,0.774,0.6709999999999999,114.33333333333331,87.0,1.2570000000000001,1.492,4.67,4.73,136.0,94.0,"['0-0', '0-1', '0-2']","['0-0', '1-0', '1-1']",0,0,0,0,0,0,1,0,0,0,0,0
0,Tampa Bay Rays/Seattle Mariners,2021-06-20,23.0,4.0,0.617,0.534,0.08299999999999996,19.0,1786,9,2-2,0.24625,0.26533333333333337,0.45425,0.4546666666666667,0.78075,0.7923333333333332,115.0,118.66666666666669,1.177,1.483,3.11,4.15,90.0,120.0,"['0-0', '0-1', '0-2', '1-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Tampa Bay Rays/Seattle Mariners,2021-06-20,23.0,4.0,0.617,0.534,0.08299999999999996,19.0,1787,10,2-2,0.2426666666666667,0.21100000000000002,0.392,0.3624000000000001,0.7006666666666667,0.6634,92.66666666666669,83.4,1.561,1.065,5.18,2.99,90.0,82.0,"['2-0', '2-1', '2-2']","['2-0', '5-0', '5-1', '7-1', '7-2']",0,4,-4,1,1,0,0,0,0,0,0,1
0,Cincinnati Reds/Minnesota Twins,2021-06-21,11.0,10.0,0.517,0.436,0.08100000000000003,1.0,1788,1,0-0,0.2794,0.259,0.475,0.4003333333333334,0.8320000000000001,0.7306666666666667,115.4,100.33333333333331,1.315,1.33,4.12,4.27,106.0,89.0,"['0-0', '1-0', '1-1', '2-1', '2-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,1,0,0,0,0,0,0
0,Cincinnati Reds/Minnesota Twins,2021-06-21,11.0,10.0,0.517,0.436,0.08100000000000003,1.0,1789,2,0-0,0.2392,0.2544444444444445,0.4354,0.4235555555555556,0.7578,0.7444444444444445,95.6,102.66666666666669,1.315,1.33,4.12,4.27,48.0,89.0,"['0-0', '1-0', '3-0', '3-1', '3-2']","['0-0', '0-0', '1-0', '5-0', '3-0', '7-0', '7-1', '3-2', '7-2']",0,3,-3,0,0,1,1,1,1,0,0,1
0,Cincinnati Reds/Minnesota Twins,2021-06-21,11.0,10.0,0.517,0.436,0.08100000000000003,1.0,1790,3,0-3,0.2786666666666667,0.2595,0.4833333333333334,0.4602500000000001,0.8466666666666667,0.7845000000000001,118.66666666666669,111.5,1.315,1.33,4.12,4.27,115.0,99.0,"['0-0', '1-0', '0-2']","['0-0', '1-0', '1-1', '1-2']",0,0,0,0,0,1,1,0,0,0,0,0
0,Cincinnati Reds/Minnesota Twins,2021-06-21,11.0,10.0,0.517,0.436,0.08100000000000003,1.0,1791,4,0-3,0.256375,0.2504,0.44975,0.3942,0.79625,0.7124,105.625,95.6,1.315,1.33,4.12,4.27,113.0,89.0,"['0-0', '1-0', '2-0', '2-1', '0-1', '0-1', '1-1', '1-2']","['0-0', '0-1', '1-1', '1-2', '3-2']",3,0,3,1,0,1,0,0,0,0,0,1
